CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
23,M. M. ISPHANI LIMITED,Karachi,Public Unlisted Companies,MUQTADIR AND CO. CA,28-Oct-17
18866,M. M. MARINE SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,F. R. MERCHANT AND CO,28-Oct-19
71246,M. M. OIL MILLS (PVT.) LIMITED,Karachi,Private Companies,F. R. MERCHANT AND CO.,28-Oct-19
61991,M. M. RICE MILL (PRIVATE) LIMITED.,Karachi,Private Companies,F. R. MERCHANT AND CO,28-Oct-19
62501,M. M. SECURITIES (PVT.) LIMITED,Karachi,Private Companies,UHY HASSAN NAEEM AND CO.,28-Oct-19
67415,M. M. SECURITY & PROTECTION (PVT.) LIMITED,Karachi,Private Companies,SANDHU AND CO,31-Oct-16
2462,M. M. SILK MILLS (PRIVATE) LIMITED,Karachi,Private Companies,BDO EBRAHIM AND CO. CA,28-Oct-19
38981,M. M. TECH (PVT.) LIMITED,Lahore,Private Companies,WISDOM,30-Oct-04
22677,M. M. TEXTILE PROCESSING INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-18
32299,M. M. TRADE LINKERS (PVT.) LIMITED,Lahore,Private Companies,SAJID HUSSAIN AND CO. CA,30-Sep-95
12448,M. MANZOOR AND COMPANY (PAKISTAN) (PRIVATE) LIMITED,Karachi,Private Companies,SALEEM AND CO.,28-Oct-19
57184,M. MAWJI & SONS INTERNATIONAL (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO.,28-Oct-19
15922,M. MUHAMMAD HUSSAIN & SONS (PVT.) LIMITED,Islamabad,Private Companies,AMIR ALAM KHAN AND CO.,28-Oct-19
20027,M. N. CHEMICAL INDUSTRIES (PVT.) LIMITED,Faisalabad,Private Companies,YAQUB AND CO. CA,28-Oct-19
23973,M. N. K. INDUSTRIES (PVT) LTD,Lahore,Private Companies,SHEIKH AND CO. CA,25-Sep-99
51013,M. N. M. (PVT.) LIMITED,Lahore,Private Companies,AZIM AND CO,28-Oct-18
105603,M. N. M. MOTORCYCLE (PRIVATE) LIMITED,Faisalabad,Private Companies,MUHAMMAD USMAN SALEEM,22-Feb-17
16732,M. N. TEXTILES (PRIVATE) LIMITED,Karachi,Private Companies,"HAFIZULLAH AND CO., C.A.,",28-Oct-19
51951,M. NASEER KHAN & COMPANY (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND CO. CA (LHR),31-Oct-08
71332,M. NAVEED & SONS (PVT.) LIMITED,Karachi,Private Companies,Syed Farrukh Mateen Zaidi,16-Jan-10
45295,M. NAWAZ & SONS (PVT.) LIMITED,Lahore,Private Companies,ATTAULLAH AND CO. CA,31-Oct-07
67266,M. NAZAM EDIBLE OIL INDUSTRIES (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,28-Oct-19
31119,M. O. A. TEXTILES (PRIVATE) LIMITED,Lahore,Private Companies,"QADEER AND CO., C.A., (LHR)",8-Mar-96
21650,M. P. INDUSTRIES (PVT) LTD,Lahore,Private Companies,ABIDA KAMRAN AND CO.,28-Oct-19
74183,M. R. CONSULTANTS (PVT.) LIMITED,Lahore,Private Companies,ABIDA KAMRAN AND CO.,28-Oct-19
12825,M. R. ELECTRIC CONCERN (PVT) LTD,Lahore,Private Companies,IQBAL YASIR AND COMPANY,28-Oct-19
13895,M. R. EXPORT (PVT.) LIMITED,Lahore,Private Companies,NASIR JAVAID MAQSOOD AND CO. (LHR),30-Dec-00
47613,M. R. LOGISTICS (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-19
21025,M. R. M. AND COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,SANDHU AND CO. CA,11-Oct-18
45452,M. R. SECURITIES (SMC-PVT.) LIMITED,Lahore,Single Member Companies,MUDASSAR EHTISHAM AND CO.,31-Oct-16
54250,M. R. SHIPPING AGENCY (PRIVATE) LIMITED,Karachi,Private Companies,GUL AHMED AND CO CHARTERED ACCOUNTANTS,28-Oct-19
82955,M. R. SPINNING MILL (PVT.) LIMITED,Faisalabad,Private Companies,SAJID AND CO,31-Oct-16
47614,M. R. TRADERS (PVT) LIMITED,Karachi,Private Companies,SAJID AND COMPANY,28-Oct-19
38123,M. R. Z. CORPORATION (PRIVATE) LIMITED,Karachi,Private Companies,MAQBOOL HAROON SHAHID SAFDER AND Co.,27-Oct-18
31685,M. RAFI SONS GARMENTS INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,AYUB AND CO.,28-Oct-18
90068,M. RAMZAN MACHINERY CO. (PRIVATE) LIMITED,Multan,Private Companies,SAIMA IQBAL AND CO.,28-Oct-17
57397,M. RIAZ TRANSPORT SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,A. G. HABIB AND CO,31-Oct-10
3432,M. RIZMANS (PRIVATE) LIMITED,Karachi,Private Companies,SAGHEER AHMED AND CO. CA,31-Oct-09
46516,M. S AUTOMOBILES (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,28-Oct-19
57090,M. S TRADERS (PRIVATE) LIMITED,Karachi,Private Companies,KHURRAM MOHAMMAD QAMAR,31-Oct-12
5734,M. S. & CO (PRIVATE) LIMITED,Karachi,Private Companies,A. J. KAZI AND CO. CA,31-Dec-88
111682,M. S. AKHTAR ENGINEERINGS (PRIVATE) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,28-Oct-18
29589,M. S. BELTING INDUSTRIES (PRIVATE) LIMITED,Lahore,Private Companies,"HAFIZULLAH AND CO., C.A.,",9-Nov-95
19127,M. S. ENTERPRISES LIMITED,Lahore,Public Unlisted Companies,SHAHID WAHEED YOUNUS JAMIL CHARTERED ACCOUNTANT,31-Oct-09
67372,M. S. FARMS (PVT.) LIMITED,Lahore,Private Companies,AHMAD USMAN SHABBIR AND CO.,31-Oct-16
2263,M. S. INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,RIAZ AHMAD AND CO. CA (LHR),20-Aug-91
2264,M. S. Industries (Private) Limited,Lahore,Private Companies,RIAZ AHMAD AND CO. CA (LHR),20-Aug-91
15106,M. S. K. INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,FARRUKH MATEEN AND CO. CA,31-Oct-05
62186,M. S. NAGORI (PRIVATE) LIMITED,Karachi,Private Companies,MEHMOOD ZUBERI AND CO,31-Oct-14
67379,M. S. ORCHIDS (PVT.) LIMITED,Lahore,Private Companies,AHMAD USMAN SHABBIR AND COMPANY CA,31-Oct-17
40097,M. S. PLASTIC & CHEMICALS [PVT] LIMITED,Lahore,Private Companies,SHAFIQ AND CO. CA (LAHORE),28-Oct-17
48707,M. S. PUBLIC SCHOOL (PRIVATE) LIMITED,Karachi,Private Companies,MUNEER AHMED MEMON,30-Oct-10
3601,M. S. QAZI & SONS (PVT) LTD,Lahore,Private Companies,M. ARIF CHAUDHRY,
36418,M. S. RESHMA TEX LIMITED,Peshawar,Public Unlisted Companies,"SARWARS, CHARTERED ACCOUNTANTS",28-Oct-19
4404,M. S. S. TRADING COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,F. R. MERCHANT AND CO. CA,31-Dec-02
41086,M. S. SECURITIES (PRIVATE) LIMITED,Karachi,Private Companies,RAFIQUE AND CO. CA,31-Oct-04
38945,M. S. SHIPPING AGENCIES (PRIVATE) LIMITED,Karachi,Private Companies,"M/S. GRANT THORNTON ANJUM RAHMAN, CHARTERED ACCOUNTANTS",28-Oct-19
44571,M. S. STONES (PVT.) LIMITED,Lahore,Private Companies,JAVAID JALAL AMJAD AND CO. CA (LHR),31-Oct-07
42292,M. SAHER FLOUR MILLS (PVT.) LIMITED,Peshawar,Private Companies,TARIQ AYUB ANWAR AND CO. (CHARTERED ACCOUNTANTS),30-Oct-10
54877,M. SALMAN TRAVEL TOURS (PVT.) LIMITED,Lahore,Private Companies,INAM UL HAQ AND CO.,28-Oct-18
92306,M. SANA ULLAH KHAN & SCIONS (PVT.) LIMITED,Islamabad,Private Companies,Mehmood Ebraheem and Co,26-Aug-16
38514,M. SANAULLAH & COMPANY (PVT) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,28-Oct-18
81608,M. SHAFAF & SONS CO. (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,31-Oct-19
11810,M. SHAFI & COMPANY (PRIVATE) LIMITED,Lahore,Private Companies,"KALEEM AND CO., CA (LHR)",31-Dec-02
6845,M. SHAH MUHAMMAD & SONS (PVT.) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,28-Oct-19
44681,M. SHAHID BAIG & COMPANY (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD RIAZ,28-Oct-19
58441,M. SHARIF CORPORATION (PVT.) LIMITED,Lahore,Private Companies,A. AZIZ CHAUDHURY AND CO. CA,31-Oct-17
95195,M. SULEMAN OIL COMPANY (PVT.) LIMITED,Quetta,Private Companies,AZEEM HUSSAIN AND CO,22-Sep-15
5833,M. SULEMANJI & COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,"SAJID AND CO, CHARTERED ACCOUNTANT",31-Oct-15
34692,M. T. S. (PVT.) LIMITED,Lahore,Private Companies,IFTIKHAR SHABBIR AND CO.,30-Oct-07
82545,M. TAMIZUDDIN ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,HORIZON CONSULTATNS,31-Oct-16
45177,M. TELECOM (PVT.) LIMITED,Faisalabad,Private Companies,AZHAR IQBAL AND CO. CA (LHR),31-Oct-08
96139,M. TIME (PVT.) LIMITED,Quetta,Private Companies,WAQAS AND COMPANY,28-Oct-17
27757,M. USMAN COTTON FACTORY (PRIVATE) LIMITED,Lahore,Private Companies,NAZIR CHAUDHRI AND CO,28-Oct-18
79887,M. WAJID TOURS & TRAVELS (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF,28-Oct-18
78069,M. Y. BARI MILLS (PVT.) LIMITED,Karachi,Private Companies,PARKER RANDALL A.J.S.,2-Oct-19
59390,M. Y. CORPORATION (PRIVATE) LIMITED,Karachi,Private Companies,FARRUKH MATEEN AND CO. CA,28-Oct-18
67280,M. Y. DIGITAL (PVT.) LIMITED,Karachi,Private Companies,FARUKH MATEEN AND COMPANY,18-Aug-08
20685,M. Y. ELECTRONICS INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,RAUF AYUB AND CO. CA,31-Dec-02
41678,M. Y. K ASSOCIATES (PRIVATE) LIMITED,Karachi,Private Companies,A. G. HABIB AND CO,28-Oct-19
71643,M. Y. PACKAGES (PVT.) LIMITED,Lahore,Private Companies,QADEER AND COMPANY,31-Oct-18
99257,M. YOUNAS BUILDERS (PRIVATE) LIMITED,Peshawar,Private Companies,TARIQ ANWAR AND CO CHARTERED ACCOUNTANTS,28-Oct-19
51830,M. Z. M SURVEYORS (PVT.) LIMITED,Lahore,Private Companies,SH.ZAHEER AND CO,31-Oct-16
62210,M. ZAMAN & SONS (PRIVATE) LIMITED,Islamabad,Private Companies,SHEHZAD MALIK AND CO.,25-Jul-07
144645,M.A CRAFT TRADING (PRIVATE) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,23-Jan-20
79425,M.A DIN SONS (PVT.) LIMITED,Lahore,Private Companies,SHAFIQ AND CO.,31-Oct-19
12242,M.A HAKIM INDUSTRIAL & COMMERCIAL COMPLEX (PRIVATE) LIMITED,Islamabad,Private Companies,KAC TAX CORPORATE ADVISORY AUDIT,31-Oct-16
107609,M.A INTERNATIONAL TRAVEL & TOURS (PRIVATE) LIMITED,Islamabad,Private Companies,ASIF ASSOCIATES,28-Oct-17
124974,M.A KHURRAM ENTERPRISES (PRIVATE) LIMITED,Karachi,Private Companies,Syed Farrukh Mateen Zaidi,16-Oct-18
109557,M.A PROCESSING (PRIVATE) LIMITED,Lahore,Private Companies,AZIM AND CO.,28-Oct-19
48094,M.A. ASSOCIATES (PRIVATE) LIMITED,Karachi,Private Companies,MAHMOOD ZUBERI,31-Oct-16
73589,M.A. INTERNATIONAL PLASTIC INDUSTRY (PVT.) LIMITED,Lahore,Private Companies,"Qadeer and Company, Chartered Accountants",31-Oct-18
44704,M.A. LAND TRANSPORT COMPANY (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-18
96765,M.A. LASANI FLOUR MILLS (PVT.) LIMITED,Karachi,Private Companies,AMIR HUSSAIN ASSOCIATES,31-Oct-18
81215,M.A. OILS (PVT.) LIMITED,Karachi,Private Companies,Reanda Haroon Zakaria and Co.,28-Oct-19
76572,M.A. TOOLS & EQUIPMENT HOUSE (PVT.) LIMITED,Lahore,Private Companies,NASIR JAMIL AND CO.,28-Oct-19
122410,M.A.A.S INTERNATIONAL SERVICES (PRIVATE) LIMITED,Quetta,Private Companies,Sandhu and Co,19-Sep-18
79845,M.A.G. (PVT.) LIMITED,Lahore,Private Companies,Arshad Raheem and Co.,31-Oct-13
118216,M.A.H FARMS & SERVICES (PRIVATE) LIMITED,Islamabad,Private Companies,Adeel Khan and Co.,12-Apr-18
109118,M.A.K. AUTOMOTIVE (PRIVATE) LIMITED,Karachi,Private Companies,A.M. Laliwala and Co.,28-Oct-19
42617,M.A.N. (PRIVATE) LIMITED,Karachi,Private Companies,NASIR JAVAID MAQSOOD IMRAN,28-Oct-19
91514,M.A.R TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,31-Oct-15
49375,M.A.R.K. TRACTOR (PVT.) LIMITED,Lahore,Private Companies,ALE IMRAN AND COMPANY (LHR),31-Oct-06
80210,M.A.S (SMC-PVT.) LIMITED,Karachi,Single Member Companies,RAZA SIDDIQUI AND CO,20-Jun-12
129215,M.A.S.BROTHERS (PRIVATE) LIMITED,Karachi,Private Companies,Raza Siddiqui And Co. Chartered Accountant,5-Feb-19
48693,M.A.Z SHIPPING & CONSOLIDATION SERVICES (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND COMPANY,28-Oct-19
107035,M.AKBAR METAL & PLASTIC INDUSTRIES (PRIVATE) LIMITED,Karachi,Private Companies,ABDUL REHMAN PUNJWANI,9-May-17
49239,M.ASLAM ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-19
108193,M.ATIQ ENTERPRISES (SMC-PRIVATE) LIMITED,Peshawar,Single Member Companies,M/S ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,25-Oct-19
114824,M.AYUB ENGINEERING COMPANY (PRIVATE) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND COMAPNY,28-Oct-18
90539,M.B. CHICKS (PVT.) LIMITED,Islamabad,Private Companies,QAVI AND CO,31-Oct-18
58188,M.B. PAK PAK CABLES INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,MAZHAR HUSSAIN NAQVI,31-Oct-12
21201,M.B.DYES CHEMICALS AND SILK INDUSTRY (PVT.) LIMITED,Peshawar,Private Companies,GHAFOOR AND CO. C. A (PESHAWAR),28-Oct-19
117536,M.B.I. EXPORTS (PRIVATE) LIMITED,Karachi,Private Companies,KRESTON HYDER BHIMJI AND CO.,28-Oct-19
88202,M.B.M MERAJ BUSINESS MARKETING (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO.,12-May-14
96115,M.B.O (PVT.) LIMITED,Karachi,Private Companies,SAJID AND CO,31-Oct-16
54790,M.BILAL TRAVEL AND TOURS (PRIVATE) LIMITED,Quetta,Private Companies,HASHMI AND CO,28-Oct-19
5065,M.BOMANJI & SONS (PVT.) LIMITED,Multan,Private Companies,SH. ABDUSSALAM AND COMPANY,25-Dec-95
110923,M.D METAL ENTERPRISES (PRIVATE) LIMITED,Lahore,Private Companies,CH SHAFAQAT ALI AND CO,28-Oct-19
74361,M.D PRODUCTIONS (PVT.) LIMITED,Karachi,Private Companies,Shekha and Mufti Chartered Accountants,25-Jun-18
15865,M.E. INDUSTRIES (PVT.) LIMITED,Peshawar,Private Companies,ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,31-Oct-16
91985,M.E. NETWORK (PVT.) LIMITED,Lahore,Private Companies,Akram Saleem and Co.,25-Oct-19
20999,M.E.F.T. PAKISTAN (PRIVATE) LIMITED,Islamabad,Private Companies,Tariq Mahmood and Co Chartered Accountants,28-Oct-18
389,M.E.NAEEM LUKHESAR (PVT.) LIMITED,Lahore,Private Companies,RIAZ AND ASSOCIATES,28-Oct-17
79971,M.F. STOCKS (PVT.) LIMITED,Lahore,Private Companies,IEC NET S.K.S.S.S.,27-Oct-18
3531,M.FAROOQ (PRIVATE) LIMITED,Islamabad,Private Companies,SHEIKH IKRAM RABBANI,31-Dec-00
49962,M.G. FOOD INDUSTRIES (PVT.) LIMITED,Islamabad,Private Companies,FAISAL LATIF AND CO,31-Oct-16
33867,M.G. REALTERS ( PRIVATE ) LIMITED,Lahore,Private Companies,A. S. SHEIKH AND CO. CA (LHR),31-Dec-99
92005,M.H BUILDERS (PVT.) LIMITED,Quetta,Private Companies,WAQAS AND COMPANY,28-Oct-19
106622,M.H ENTERPRISES (PRIVATE) LIMITED,Islamabad,Private Companies,NADEEM ANWAR AND CO,25-Oct-19
106309,M.H PROPERTIES (PRIVATE) LIMITED,Lahore,Private Companies,ARSLAN AND ASSOCIATES,26-May-17
1099,M.H. BROTHERS (PVT) LIMITED,Lahore,Private Companies,S. HUSSAIN AND CO. CA,31-Oct-09
39543,M.H. FRICTION ENGINEERING (PRIVATE) LIMITED,Islamabad,Private Companies,M. IMRAN SHAH,31-Oct-06
117022,M.H. TRADERS (PRIVATE) LIMITED,Lahore,Private Companies,F. Majid and Co Chartered Accountant,28-Oct-19
61312,M.H. TRAVELS AND TOURS (PRIVATE) LIMITED,Quetta,Private Companies,RIZWAN NASEER AND CO.,10-Jun-07
125390,M.H.Y POLY INDUSTRIES (PRIVATE) LIMITED,Lahore,Private Companies,AMIN MUDASSAR AND CO,28-Oct-19
27136,M.I. COTTON GINNING & PRESSING FACTORY (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,31-Oct-12
128105,M.I. GILL (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,9-Jan-19
46983,M.I. SYSTEMS (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD NAWAZ KHAN,30-Sep-08
78911,M.I.B ENGINEERING CO (PVT.) LIMITED,Lahore,Private Companies,SHAFIQ AND CO.,31-Oct-19
67437,M.I.R CORPORATION (PVT.) LIMITED,Lahore,Private Companies,KHAWAJA SALEEM AND CO.,31-Oct-12
107300,M.J. MALIK TRAVEL & TOURS (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,13-Apr-17
81177,M.J. REHMAAN CONSULTING PAKISTAN (PVT.) LIMITED,Karachi,Private Companies,Muhammad Farooq Dandia,26-Oct-18
68433,M.K & K.M TRADING COMPANY (PVT.) LIMITED,Islamabad,Private Companies,Ali Zafar and Co. Cost and Management Accountants,28-Oct-19
89507,M.K AIR TRAVELS & TOURS (SMC-PVT.) LIMITED,Multan,Single Member Companies,MUHAMMAD SHARIF,25-Aug-14
89735,M.K CONSTRUCTIONS AND BUILDERS (SMC-PVT.) LIMITED,Multan,Single Member Companies,MUHAMMAD SHARIF,8-Sep-14
120208,M.K FRIENDS (PRIVATE) LIMITED,Karachi,Private Companies,AMIR HUSSAIN ASSOCIATES,31-Oct-18
70505,M.K. & ASSOCIATES (PVT.) LIMITED,Islamabad,Private Companies,Rukhsar Ahmad and Co,31-Oct-17
118732,M.K. APPARELS (PRIVATE) LIMITED,Faisalabad,Private Companies,KRESTON HYDER BHIMJI AND CO. CHARTERED ACCOUNTANTS,26-Oct-19
71318,M.K. FOODS (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-17
90888,M.K.F.S LINKERS & TRAVELS (PVT.) LIMITED,Quetta,Private Companies,PHINEHAS AND COMPANY,9-Dec-14
79124,M.K.Z. NETWORKS (PVT.) LIMITED,Lahore,Private Companies,S. ZAFAR SHAH AND CO.,28-Oct-19
131760,M.M ALLOYS (PRIVATE) LIMITED,Lahore,Private Companies,Umer Farooq And Co (Chartered Accountants),28-Oct-19
72813,M.M TEXTILE (SMC-PVT.) LIMITED,Lahore,Single Member Companies,IQBAL ASSOCIATES,31-Oct-16
71302,M.M. ASSOCIATES (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,28-Oct-19
7780,M.M. KHAN OVERSEAS CONSTRUCTION MANAGEMENT LIMITED,Islamabad,Public Unlisted Companies,M. HUSSAIN CHOUDHARY AND CO. CA (LHR)(RWP),30-Jun-93
69745,M.M. PAK TRAVELS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO Chartered Accountants,29-Jun-09
78100,M.M. STEEL CORPORATION (PVT.) LIMITED,Islamabad,Private Companies,Fasih Naveed Khan and Co,30-Oct-18
98134,M.M.G ENGINEERING ASSOCIATES (PVT.) LIMITED,Karachi,Private Companies,T.F.O and Co Chartered Accountants,28-Oct-19
70321,M.M.R. (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,31-Oct-14
106825,M.M.T TRADERS (PRIVATE) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-18
65983,M.M.Z ENTERPRISES (PVT.) LIMITED,Lahore,Private Companies,SHEIKH AND CHAUDHRI CA,27-May-08
61558,M.N HAJJ SERVICES (PRIVATE) LIMITED,Quetta,Private Companies,WAQAS AND COMPANY,28-Oct-19
113296,M.N. BAIG (PRIVATE) LIMITED,Multan,Private Companies,WAQAS AND CO.,28-Dec-17
132170,M.N.A ENGINEERING SOLUTIONS (PRIVATE) LIMITED,Faisalabad,Private Companies,IYAZ AHMAD AND CO.,27-Oct-19
81972,M.N.B.T. PRINTERS (PVT.) LIMITED,Lahore,Private Companies,Phinhas and Co.,28-Oct-19
123317,M.Q.N SERVISES (PRIVATE) LIMITED,Karachi,Private Companies,SHAMIM AHMED AND CO,30-Nov-18
94817,M.R & SONS (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,Muhammad Ali Khan,19-Aug-15
69463,M.R HAJJ & UMRAH SERVICES (PVT.) LIMITED,Peshawar,Private Companies,M/S ANWAR JAVED WAQAR ALI CHARTERED ACCOUNTANTS,25-Oct-18
66028,M.R. JANJUA MANPOWER (PRIVATE) LIMITED,Islamabad,Private Companies,M HANIF AND CO,31-Oct-19
74674,M.R.F AUTO INDUSTRY (PVT.) LIMITED,Lahore,Private Companies,NAUMAN JAVED HASNAIN RASHID CHATRTERED ACCOUNTANTS,28-Oct-19
26222,M.R.P. INDUSTRIES (PVT.) LIMITED,Multan,Private Companies,ASHIQ AAMER SATTAR AND COMPANY,28-Oct-19
109905,M.S & BROTHERS CONTRACTORS (PRIVATE) LIMITED,Quetta,Private Companies,Muhammad Farooque Dandia and Company -- Chartered Accountants,28-Oct-19
86463,M.S ASSOCIATES (PVT.) LIMITED,Islamabad,Private Companies,Tahir Shah and Co,31-Oct-14
128922,M.S POLYMERS (PRIVATE) LIMITED,Lahore,Private Companies,A. Chughtai,31-Oct-19
72247,M.S TRAVELWIDE INTERNATIONAL (PVT.) LIMITED,Peshawar,Private Companies,Naveed Zafar Ashfaq Jaffery and Co,8-Oct-19
79495,M.S. CABLE NETWORK (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO CHARTERED ACCOUNTANT,28-Oct-17
80717,M.S. WALLS (PVT.) LIMITED,Multan,Private Companies,Obaid Associates Chartered Accountants,22-Oct-19
72229,M.S.A. BUSINESS & CONSULTANTS (PVT.) LIMITED,Karachi,Private Companies,TAHIR ALI AND CO. C.A.,20-Apr-10
58691,M.S.A. CONTECT SERVICES (PVT.) LIMITED,Islamabad,Private Companies,SHEHZAD MALIK AND CO.,29-Oct-18
89967,M.S.M.R INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD TAHIR SALEEM,31-Oct-16
24477,M.S.PAPER & BOARD MILLS (PRIVATE) LIMITED,Islamabad,Private Companies,WASEEM SIDDIQI AND CO. CA,14-Jan-02
73960,M.S.R (PVT.) LIMITED,Islamabad,Private Companies,NASIR MAQBOOL,10-Nov-10
124889,M.S.R. GLOBAL (PRIVATE) LIMITED,Lahore,Private Companies,Arshad Raheem And Co,28-Oct-19
37231,M.T. ENTERPRISES (PVT.) LIMITED,Islamabad,Private Companies,RIASAT ISHTIAQ AND CO,28-Oct-17
44992,M.TEX INDUSTRIES (PVT.) LIMITED,Karachi,Private Companies,HORIZON CONSULTANTS,31-Oct-17
95615,M.Y ENTERPRISES (PVT.) LIMITED,Karachi,Private Companies,Farrukh Mateen And Company,28-Oct-18
85081,M.Y TRAVEL & TOURIZM (PVT.) LIMITED,Islamabad,Private Companies,Iqbal Yasir and Co,30-Oct-15
105546,M.Y. SONS (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND COMPANY,28-Oct-19
68879,M.Y.B. STEEL MILLS (PVT.) LIMITED,Lahore,Private Companies,INAM UL HAQ,19-Mar-09
85148,M.Y.U TEXTILE (PVT.) LIMITED,Karachi,Private Companies,SAJID AND COMPANY,31-Oct-19
88428,M.Z INDUSTRIES (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,31-May-14
89060,M.Z INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,Ghulam Rasul,25-Aug-15
54935,M.ZEST (PVT.) LIMITED,Islamabad,Private Companies,AMIR ALAM KHAN AND CO.,31-Oct-18
116596,M/S HIDAYAT ULLAH CONSTRUCTION COMPANY (PRIVATE) LIMITED,Peshawar,Private Companies,SAJJAD HASNAIN AND CO,5-Mar-18
9773,M/S LAMIPAK INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,YAMEEN RIAZ AND COMPANY,28-Oct-17
84422,M2 (PVT.) LIMITED,Karachi,Private Companies,A G Habib and Co,26-Oct-18
99788,M2A (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,AZEEM ULLAH AND CO,15-Jul-16
91811,M2M TECHNOLOGY SOLUTIONS (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO CHARTERED ACCOUNTANTS,6-Feb-15
93269,M3 PAKISTAN (PVT.) LIMITED,Karachi,Private Companies,CLARKSON HYDE SAUD ANSARI,27-Oct-19
47946,M3 TECHNOLOGIES PAKISTAN (PVT.) LIMITED,Karachi,Private Companies,RIAZ AHMAD AND COMPANY,29-Apr-19
106384,M3HIVE INTERNATIONAL (PRIVATE) LIMITED,Islamabad,Private Companies,ASIF ASSOCIATES,28-Oct-19
40959,M3M INTERNATIONAL (PRIVATE) LIMITED.,Islamabad,Private Companies,SAEED KAMRAN PATEL AND CO.,31-Oct-11
69651,M5 BIOTECH AND PHARMA (PVT.) LIMITED,Lahore,Private Companies,ABDUS SATTAR AND COMPANY,31-Oct-13
49092,MA BUSINESS VENTURES (PVT.) LIMITED,Lahore,Private Companies,ISHTIAQ RANA AND COMPANY (LHR),31-Oct-06
77987,MA CONSTRUCTIONS (PVT.) LIMITED,Karachi,Private Companies,PUNJWANI AND CO,31-Oct-12
108865,MA SOFT TECH SOLUTION (PRIVATE) LIMITED,Peshawar,Private Companies,Baker Tilly Mehmood Idrees Qamar Chartered Accountants,26-May-17
81636,MA TRAVEL & TOUR SERVICES (PVT.) LIMITED,Islamabad,Private Companies,Asad Fouad,28-Oct-19
89248,MAA INVESTMENT RESEARCH & FINANCIAL ADVISOR (PVT.) LIMITED,Karachi,Private Companies,Tanwir Arif and Co,10-Sep-14
130801,MAAB HAJJ & UMRAH SERVICES (PRIVATE) LIMITED,Peshawar,Private Companies,ZUBAIR AND CO,28-Oct-19
