CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
106795,FIRST PROPERTY (PRIVATE) LIMITED,Karachi,Private Companies,Khalid Imam and Co.,28-Oct-19
46507,FIRST QUALITY (SMC-PVT.) LIMITED,Lahore,Single Member Companies,ZULFIQAR AHMED,28-Dec-03
77689,FIRST REAL ESTATE MARKETING (PVT.) LIMITED,Lahore,Private Companies,NASIR JAVAID MAQSOOD IMRAN ASHFAQ,28-Oct-19
104832,FIRST RESPONSE MEDICAL HOSPITAL (PVT.) LIMITED,Lahore,Private Companies,PARKER RANDALL AJS (CA),13-Jan-17
69741,FIRST SOLAR (PVT.) LIMITED,Islamabad,Private Companies,OMER ADILAND CO,26-Oct-18
72358,FIRST SOLUTION MANAGEMENT SERVICES (PVT.) LIMITED,Lahore,Private Companies,LATIF AND CO,6-May-10
41371,FIRST STAR (PRIVATE) LIMITED,Karachi,Private Companies,A.G. HABIB AND COMPANY,11-Oct-19
75960,FIRST STEP EDUCATIONAL SYSTEM (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL-A.J.S CHARTERD ACCOUNTANTS,29-Oct-18
111006,FIRST STONE CORPORATION (PRIVATE) LIMITED,Lahore,Private Companies,Z.A. NASIR AND COMPANY,28-Oct-19
54652,FIRST STREET CAPITAL (PVT.) LIMITED,Lahore,Private Companies,IECnet S.K.S.S.S,28-Oct-18
88712,FIRST SUNSHINE MOBILE TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,Lahore,Private Companies,RIZWAN AND CO.,28-Oct-19
49627,FIRST TAMEER LIMITED,Lahore,Public Unlisted Companies,IQBAL YASIR AND COMPANY,28-Oct-18
23279,FIRST TEXTILES LIMITED,Karachi,Public Unlisted Companies,HYDER BHIMJI AND CO. CA,31-Mar-02
59366,FIRST WATER COMPANY (PRIVATE) LIMITED.,Karachi,Private Companies,KODVAVI AND CO.,31-Oct-16
69732,FIRST WIND (PVT.) LIMITED,Islamabad,Private Companies,OMER ADIL AND CO,28-Oct-17
20589,FIRST WOMEN BANK LIMITED,Karachi,Public Unlisted Companies,KPMG TASEER HADI AND CO. C/A,30-Mar-17
69079,FIRST WORLD CONSULTANCY (PVT.) LIMITED,Lahore,Private Companies,LATIF AND CO,4-Apr-09
77059,FIRST WORLD LINK TOURISM (PVT.) LIMITED,Karachi,Private Companies,ANSARI ASSOCIATES,28-Oct-19
72604,FIRST ZEIVA (PVT.) LIMITED,Islamabad,Private Companies,IECnet S.K.S.S.S (CHARTERED ACCOUNTANTS),31-Oct-17
108525,FIRSTEDIA MKG (SMC-PRIVATE) LIMITED,Lahore,Single Member Companies,IQBAL ASSOICATES,28-Oct-19
136252,FIRSTOP COMMERCIAL AND TRADING (PRIVATE) LIMITED,Islamabad,Private Companies,Zeeshan Siddique And Co.,2-Oct-19
32688,FIRZOUQ TANNERIES (PVT) LIMITED,Lahore,Private Companies,KAMRAN AND CO. CA,31-Oct-12
53696,FIS PAKISTAN (PVT.) LIMITED,Karachi,Private Companies,KPMG TASEER HADI AND CO.,30-Apr-16
82206,FISH BOWL (PVT.) LIMITED,Lahore,Private Companies,RAO AND COMPANY (Chartered Accountants),28-Oct-19
62401,FISHERIES DEVELOPMENT BOARD,Islamabad,Associations under section 42,RSM AVAIS HYDER LIAQAT NAUMAN,2-May-17
26028,FISHING AIDS COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,JALIS AHMAD AND CO,31-Oct-11
95253,FISO CONNECT (PVT.) LIMITED,Lahore,Private Companies,Inaam Ul Haq,23-Oct-18
79759,FIST ENTERPRISES TRAVEL & TOUR (PVT.) LIMITED,Islamabad,Private Companies,AZEEMULLAH AND CO CHARTERED ACCOUNTANTS,26-Oct-18
42614,FIST SECURITY (PVT.) LIMITED,Islamabad,Private Companies,HORWATH HUSSAIN CHAUDHARY AND CO,30-Apr-18
108931,FIT & FUN ENTERTAINMENT (PRIVATE) LIMITED,Lahore,Private Companies,IQBAL YASIR AND CO,28-Oct-19
82011,FIT FOODS (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-18
94577,FIT MARK (PVT.) LIMITED,Lahore,Private Companies,Horwath Hussain Chaudhury and Co. Chartered Accountants,31-Oct-16
55459,FITE DEVELOPMENT & MANAGEMENT COMPANY,Karachi,Associations under section 42,DELOITTE YOUSUF ADIL,12-Feb-19
105602,FITRUS TRAVELS AND TOURS OPERATOR (PVT.) LIMITED,Multan,Private Companies,MUHAMMAD QASIM NASEER,20-Feb-17
110251,FITS 4 TRACKING (PRIVATE) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,20-Sep-17
118769,FITT NET (PRIVATE) LIMITED,Karachi,Private Companies,"M/s SALAHUDDIN AND CO,",31-Oct-19
29513,FITTINCO (PRIVATE) LIMITED,Islamabad,Private Companies,SHAHZAD AND CO,13-Feb-93
72012,FIVE BROTHERS (PVT.) LIMITED,Lahore,Private Companies,MUDASSAR AND CO,29-Mar-10
107940,FIVE BROTHERS ENTERPRISES (PRIVATE) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO.(CHARTERED ACCOUNTANTS),20-Aug-18
107626,FIVE BROTHERS SHIPPING LINE (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,1-Aug-19
94235,FIVE BY FIVE COMMUNICATIONS (PVT.) LIMITED,Islamabad,Private Companies,AFTAB NABI AND CO,31-Oct-18
72994,FIVE FRIENDS ASSOCIATES (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO,14-Jul-10
106387,FIVE G SOFT (PRIVATE) LIMITED,Islamabad,Private Companies,GHAZANFAR NAUMAN AND CO,31-Aug-19
81924,FIVE HORSE STEEL (PVT.) LIMITED,Lahore,Private Companies,Sarwars Chartered Accountants,4-Dec-12
45528,FIVE RIVERS TECHNOLOGIES (PVT.) LIMITED,Lahore,Private Companies,ATTAULLAH AND CO. CA,28-Oct-19
82493,FIVE S GUIDE (SMC-PVT.) LIMITED,Islamabad,Single Member Companies,SALMAN AFZAL,31-Oct-16
13059,FIVE STAR ASSOCIATES (PRIVATE)LIMITED,Islamabad,Private Companies,JAWAID QADEER RASHID AND CO.,
95700,FIVE STAR AUTO PARTS (PVT.) LIMITED,Lahore,Private Companies,M Nazir and Co,29-Oct-15
22438,FIVE STAR BOARD MILLS (PVT) LTD,Lahore,Private Companies,AFSAR MAJEED AND CO.,13-Sep-90
68789,FIVE STAR BUILDERS (PVT.) LIMITED,Islamabad,Private Companies,ASAD FAUD AND CO,27-Feb-09
79239,FIVE STAR CABLE T.V NETWORK (PVT.) LIMITED,Peshawar,Private Companies,M/S ANWAR JAVED WAQAR ALI AND CO,25-Oct-18
93187,FIVE STAR CNG (PVT.) LIMITED,Karachi,Private Companies,FARRUKH MATEEN,28-Oct-19
50345,FIVE STAR COMMUNICATION (PVT) LIMITED,Sukkur,Private Companies,SIDDIQI,31-Oct-09
16632,FIVE STAR CORPORATION LIMITED,Multan,Public Unlisted Companies,MAHBOOB SHEIKH AND COMPANY,31-Oct-09
95761,FIVE STAR DIGITAL ENTERTAINMENT (PVT.) LIMITED,Islamabad,Private Companies,Tariq Hanif and Co. CA,31-Oct-16
82949,FIVE STAR ENTERPRISES (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO. (CHARTERED ACCOUNTANTS),17-Oct-19
85227,FIVE STAR FEEDS (PVT.) LIMITED,Lahore,Private Companies,ZAHID HAMEED,28-Oct-19
80671,FIVE STAR FOODS (PVT.) LIMITED,Multan,Private Companies,ASHIQ AAMER SATTAR AND COMPANY,31-Oct-16
30364,FIVE STAR GAS INDUSTRY (PRIVATE) LIMITED,Islamabad,Private Companies,GHAFOOR AND CO. C. A (PESHAWAR),31-Oct-08
58325,FIVE STAR GLOBAL (PVT.) LIMITED,Lahore,Private Companies,FAKHAR UD DIN (ITP) (LHR),10-Dec-06
54358,FIVE STAR INTERNATIONAL (PRIVATE) LIMITED,Faisalabad,Private Companies,NADEEM ANWAR AND CO,28-Oct-19
89590,FIVE STAR PAPER MERCHANT (SMC-PVT.) LIMITED,Karachi,Single Member Companies,MOHIUDDIN,30-Oct-16
94644,FIVE STAR PETROLEUM (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-18
90663,FIVE STAR PLASTIC INDUSTRIES (PVT.) LIMITED,Faisalabad,Private Companies,R.S. AND ASSOCIATES CHARTERED ACCOUNTANTS,28-Oct-18
91588,FIVE STAR POLYMER (PVT.) LIMITED,Lahore,Private Companies,AWAN AND CO,28-Oct-19
93467,FIVE STAR RESOURCES (PVT.) LIMITED,Lahore,Private Companies,ADNAN RIZVI,18-May-15
9573,FIVE STAR TEXTILE INDUSTRIES (PVT.) LIMITED,Faisalabad,Private Companies,RSM AVAIS HYDER LIAQUAT NAUMAN (Chartered Accountants),28-Oct-19
66734,FIVE STAR ZONE (PVT.) LIMITED,Lahore,Private Companies,INAM UL HAQ AND CO,31-Oct-13
78080,FIVE STARS PACKAGES (PVT.) LIMITED,Karachi,Private Companies,"M/S. A .G HABIB AND CO., CHARTERED ACCOUNTANTS",28-Oct-19
84027,FIVECORE (PVT.) LIMITED,Karachi,Private Companies,SANDHU AND CO,29-Oct-18
110212,FIX (PRIVATE) LIMITED,Islamabad,Private Companies,FAISAL LATIF AND CO,29-Oct-18
109761,FIX MY PHONE (PRIVATE) LIMITED,Karachi,Private Companies,"Ahmed Associates, Chartered Accountants",3-Oct-17
98328,FIX-IT TECHNOLOGY (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,31-Oct-16
30628,FIYYAZ-UR-REHMAN RICE MILLS ( PRIVATE ) LIMITED,Lahore,Private Companies,ANWAR TARIQ AND CO.,27-Oct-18
89042,FIZ PARTNERS IN DEVELOPMENT (PVT.) LIMITED,Islamabad,Private Companies,ALI ASSOCIATES,11-Jul-14
87775,FIZA FERTILIZER (PVT.) LIMITED,Lahore,Private Companies,TAIYAB SHAHID AND CO,31-Oct-14
48233,FIZA LOGISTICS (PRIVATE) LIMITED,Karachi,Private Companies,FARRUKH MATEN AND COMPANY,28-Oct-19
51700,FIZA MOIZ TRADING ENTERPRISES (PVT.) LIMITED,Islamabad,Private Companies,SHEHZAD MALIK AND CO,31-Oct-10
75201,FIZAN NETWORKS SOLUTION (PVT.) LIMITED,Lahore,Private Companies,Tariq Mehmood,31-Oct-14
94519,FIZAN-E- ATTAR TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,MUBARIK ALI,4-Aug-15
95101,FIZZ SOFTWARE (PVT.) LIMITED,Lahore,Private Companies,M. Amin and Co,28-Oct-19
33052,FIZZA DEVELOPERS (PRIVATE) LIMITED,Lahore,Private Companies,Inaam Ul Haq And Co,15-Oct-19
95458,FJY PHARMACEUTICAL (PVT.) LIMITED,Peshawar,Private Companies,CHOUDHRY MUHAMMAD SHARIF,9-Oct-15
126103,FK CONSTRUCTION (PRIVATE) LIMITED,Islamabad,Private Companies,Shahid Waseem And co,31-Dec-18
68362,FKB (PVT.) LIMITED,Lahore,Private Companies,INAM UL HAQ AND CO,31-Oct-09
91734,FKB ASSOCIATES (PVT.) LIMITED,Islamabad,Private Companies,FAIZ AND CO CHARTERED ACCOUNTANTS,31-Oct-17
63551,FKH CONCRETO (PVT.) LIMITED,Lahore,Private Companies,HYDER BHIMJI AND CO CA,31-Oct-13
102451,FKJ CORPORATION (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ,28-Oct-17
79448,FKNH (PVT.) LIMITED,Lahore,Private Companies,Irfan Co Chartered Accountants,28-Oct-19
88881,FKW GLOBAL COMMODITIES (PVT.) LIMITED,Karachi,Private Companies,"Haroon Zakaria and Co. Chartered Accountants,",27-Jun-14
93542,FLAGSHIP (PVT.) LIMITED,Karachi,Private Companies,RAHMAN SARFARAZ RAHIM IQBAL RAFIQ CHARTERED ACCOUNTANTS,31-Oct-15
68899,FLAIR (PVT.) LIMITED,Islamabad,Private Companies,Phinehas and Company Chartered Accountants,28-Oct-19
76975,FLAIR INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,asad fouad,28-Oct-19
84790,FLAIR TEXTILES (PVT.) LIMITED,Lahore,Private Companies,HORWATH HUSSAIN CHAUDHURY AND CO.,28-Oct-19
113448,FLAIRPIT (PRIVATE) LIMITED,Lahore,Private Companies,Iqbal Associates And Co,28-Oct-19
95004,FLAME ENTERPRISES (PVT.) LIMITED,Islamabad,Private Companies,"FAISAL LATIF AND CO, CA",1-Sep-15
47010,FLAME GAS (PVT.) LIMITED,Lahore,Private Companies,RASHID KHAN AND CO,31-Oct-16
123876,FLAME STEEL (PRIVATE) LIMITED,Peshawar,Private Companies,ANWAR JAVED AND CO CHARTERED ACCOUNTANTS,17-Sep-18
63595,FLARE (SMC-PVT.) LIMITED,Lahore,Single Member Companies,KHAN WAHEED AND CO.,31-Oct-16
92484,FLARE SOLAR DEVELOPMENT PAKISTAN LIMITED,Lahore,Public Unlisted Companies,BDO EBRAHIM AND CO.,7-Sep-18
39414,FLASH (PVT) LIMITED,Lahore,Private Companies,BUTT AND CO.,31-Oct-09
39682,FLASH COMMUNICATION (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO.,31-Oct-06
50940,FLASH PLASTIC (PRIVATE) LIMITED,Karachi,Private Companies,MUAZZAM ALI KHAN AND CO,31-Oct-13
98993,FLASH POINT (PVT.) LIMITED,Peshawar,Private Companies,M ASIF JAMIL AND CO,18-Apr-16
42847,FLASH SECURITY SERVICES (PVT.) LIMITED,Islamabad,Private Companies,BDO EBRAHIM AND CO. CA,30-Oct-18
88862,FLASHCALL (PVT.) LIMITED,Karachi,Private Companies,A. D. Akhawala and Co.,29-Oct-19
126879,FLATROCK ASSOCIATES (PRIVATE) LIMITED,Karachi,Private Companies,FEROZE SHARIF TARIQ AND CO,31-Oct-19
64691,FLAVODOR (PRIVATE) LIMITED,Karachi,Private Companies,JALIS AHMED AND CO. CA,11-Mar-08
129659,FLAVOR EAST INTERNATIONAL (PRIVATE) LIMITED,Lahore,Private Companies,"TALIB ZAFAR ASSOCIATES, CHARTERED ACCOUNTANTS",18-Mar-19
22178,FLAVORING (PVT) LTD,Lahore,Private Companies,F. MAJID AND CO. CA (LAHORE),31-Oct-19
116830,FLEEKBIZ (PRIVATE) LIMITED,Karachi,Private Companies,CLARKSON HYDE SAUD ANSARI,27-Oct-19
116454,FLEET AVIATION (PRIVATE) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-19
94750,FLEET MANAGEMENT SOLUTIONS (PVT.) LIMITED,Lahore,Private Companies,Rashid Khan and Company Chartered Accountants,1-Sep-15
92016,FLEET OPERATORS ASSOCIATION OF PAKISTAN,Karachi,Trade Organizations,RAFIQ AND COMPANY,27-Sep-19
76971,FLEET TRAVEL AND TOURS (PVT.) LIMITED,Karachi,Private Companies,Abdul Ghaffar Habib,15-Oct-14
104068,FLEX DESTINATION (PVT.) LIMITED,Islamabad,Private Companies,Kh. Sarmad H. Jafri,21-Dec-16
37599,FLEX ENGINEERING (PRIVATE) LIMITED,Karachi,Private Companies,Punjani and Co,31-Oct-09
13960,FLEXIPACK LIMITED,Karachi,Public Unlisted Companies,R. G. DOSSA ASSOCIATES CA,31-Dec-96
52786,FLEXO ART (PVT.) LIMITED,Islamabad,Private Companies,Shehzad ul Hassan,31-Oct-10
5122,FLEXO PAINTS (PVT.) LIMITED,Peshawar,Private Companies,SAJJAD AHMAD AND CO. CA (PSH),30-Nov-02
77631,FLEXOFT (PVT.) LIMITED,Islamabad,Private Companies,AZ AND CO,31-Oct-13
15038,FLEXON INDSUSTRIES LIMITED,Lahore,Public Unlisted Companies,JAVAID IQBAL KHAN,31-Dec-92
109004,FLEXSHIELD (PRIVATE) LIMITED,Lahore,Private Companies,ALE IMRAN AND CO,6-Jun-17
102544,FLI (PVT.) LIMITED,Islamabad,Private Companies,HLB Ijaz Tabussum and Company,10-Oct-16
96849,FLIGHT AVIATION (PVT.) LIMITED,Karachi,Private Companies,M/S SALAHUDDIN AND CO.,31-Oct-19
56543,FLIGHT CATCHER (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND COMPANY,28-Oct-19
63465,FLIGHT CENTRE TOURS & TRAVELS (PRIVATE) LIMITED,Karachi,Private Companies,NUDRAT M. KHAN AND COMPANY,31-Oct-18
79530,FLIGHT CONNECTION TRAVEL & TOURS (PVT.) LIMITED,Karachi,Private Companies,TFO and Co,4-Oct-19
111182,FLIGHT ONE (PRIVATE) LIMITED,Lahore,Private Companies,AZIM AND CO. PROPRIETOR SALMAN AZIM,28-Oct-19
72755,FLIGHT TEST AEROSPACE (PVT.) LIMITED,Islamabad,Private Companies,WAT CONSULTANT,31-Oct-15
100966,FLIGHT TICKETS & TOUR PACKAGES (PVT.) LIMITED,Multan,Private Companies,Waqas and Company,28-Oct-18
75705,FLIGHT XPRESS (PVT.) LIMITED,Islamabad,Private Companies,Shehzad Malik and Co,31-Oct-11
98873,FLIGHT'S JUNCTION TRAVEL (PVT.) LIMITED,Quetta,Private Companies,S.S. RAZA AND CO,20-Apr-16
83090,FLIGHTFINDERS (PVT.) LIMITED,Lahore,Private Companies,M.Amin and Co,28-Oct-17
14160,FLIGHTO TRAVEL SERVICES (PRIVATE) LIMITED,Faisalabad,Private Companies,R.S. AND ASSOCIATES,31-Oct-18
74137,FLINT AMEA (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND COMPANY CHARTERED ACCOUNTANTS,31-Oct-11
123626,FLINT ENTERPRISE (SMC-PRIVATE) LIMITED,Karachi,Single Member Companies,MS.SHARJEEL AYUB CO,26-Sep-18
113530,FLIP SIDE BUILDERS & MARKETING (PRIVATE) LIMITED,Islamabad,Private Companies,FAISAL MAHMOOD AND CO CHARTERED ACCOUNTANT,26-Oct-18
129743,FLIP SIDE COMMUNICATIONS (PRIVATE) LIMITED,Islamabad,Private Companies,Fasih Naveed Khan and Co.(Cost and Management Accountants),12-Feb-19
99999,FLIP SOLE (PVT.) LIMITED,Lahore,Private Companies,F KHALID AND CO,31-Oct-16
59870,FLOAT SECURITIES (PVT.) LIMITED,Karachi,Private Companies,MUNIFF ZIAUDDIN AND CO,30-Oct-19
79902,FLOGAS (PVT.) LIMITED,Lahore,Private Companies,QADEER AND COMPANY (CHARTERED ACCOUNTANTS),28-Oct-19
140419,FLOJO INTERNATIONAL (PRIVATE) LIMITED,Lahore,Private Companies,RIZWAN AND COMPANY,21-Oct-19
121613,FLOORISSA HOMES (PRIVATE) LIMITED,Karachi,Private Companies,Masood and Co. Tariq Masood,1-Aug-18
17526,FLORA FOODS (PVT.) LIMITED,Faisalabad,Private Companies,HABIB ALAM AND CO. CA,31-Dec-00
110087,FLORA CARE (PRIVATE) LIMITED,Lahore,Private Companies,Abida Kamran and Company Chartered Accountants,31-Oct-19
126703,FLORA PLASTICS (PRIVATE) LIMITED,Lahore,Private Companies,Malik Haroon Shahid Safder and Co Chartered Accountants,28-Oct-19
60253,FLORENCE FARMACEUTICS (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF and CO.CHARTERED ACCOUNTANTS,31-Oct-11
141564,FLORENCE INTL (PRIVATE) LIMITED,Islamabad,Private Companies,Qasim and Co,6-Nov-19
96714,FLORET COMMODITIES (PVT.) LIMITED,Islamabad,Private Companies,FAISAL LATIF AND CO,25-Oct-18
85349,FLOREX BIOTECH (PVT.) LIMITED,Lahore,Private Companies,MAHBOOB SHEIKH AND COMPANY,14-Oct-13
119455,FLOREX PHARMA (PRIVATE) LIMITED,Lahore,Private Companies,MAHBOOB SHEIKH AND CO.,8-May-18
27838,FLORIDA BD (PRIVATE) LIMITED,Karachi,Private Companies,A. G. HABIB AND CO.,28-Oct-19
34542,FLORIDA RESORT TOWERS (PRIVATE) LIMITED .,Islamabad,Private Companies,AMIR ALAM KHAN AND CO.,28-Oct-18
133612,FLORIX (PRIVATE) LIMITED,Lahore,Private Companies,Bukhari and Co,31-Oct-19
48690,FLOSS INTERNATIONAL (PRIVATE) LIMITED,Peshawar,Private Companies,JAAN AND CO. (PSH),28-Jul-07
32324,FLOW LINK (PRIVATE) LIMITED,Karachi,Private Companies,HYDER AND COMPANY,31-Oct-09
114425,FLOW LOGISTICS (PRIVATE) LIMITED,Lahore,Private Companies,Mohsin and Co.,28-Oct-19
105869,FLOW PETROLEUM (PRIVATE) LIMITED,Lahore,Private Companies,PKF F.R.A.N.T.S. Chartered Accountants,28-Oct-19
37962,FLOW PHARMACEUTICALS (PVT) LIMITED,Lahore,Private Companies,HASHMI AND COMPANY,31-Oct-15
54721,FLOW-TECH (PVT.) LIMITED,Islamabad,Private Companies,RIASAT ISHTIAQ AND CO,10-Oct-18
103828,FLOWER ELECTRONICS (PVT.) LIMITED,Lahore,Private Companies,RIZWAN AND CO,28-Oct-19
81816,FLOWER MINERAL WATER (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,6-Dec-12
67983,FLOWPAK PUMP INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,ARSHAD AND COMPANY,25-Oct-19
89608,FLS PAKISTAN (PVT.) LIMITED,Karachi,Private Companies,Sajid and Co.,26-Oct-19
34459,FLSMIDTH (PVT.) LIMITED,Islamabad,Private Companies,GRANT THORNTON ANJUM REHMAN,29-Oct-18
100868,FLUFFY (PVT.) LIMITED,Lahore,Private Companies,RAJA TAHIR JAVED,5-Aug-16
53200,FLUID SYSTEM INTERNATIONAL (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,31-Oct-19
31155,FLUID TECHNOLOGY INTERNATIONAL (PRIVATE) LIMITED,Karachi,Private Companies,F. R. Merchant and Co.,28-Oct-19
110084,FLUX METAL (PRIVATE) LIMITED,Lahore,Private Companies,CH SHAFAQAT ALI AND CO,28-Oct-19
97096,FLUX PLASTIC (PVT.) LIMITED,Quetta,Private Companies,NUDRAT M. KHAN AND COMPANY,28-Oct-18
90113,FLY & LODGES (PVT.) LIMITED,Karachi,Private Companies,FARRUKH MATEEN AND COMPANY,27-Oct-18
64470,FLY AIR TRAVEL & TOURS (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-19
84217,FLY AMAZE TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,Basharat and Company,31-Oct-19
106012,FLY ARABIA (PRIVATE) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-17
90491,FLY ASIA (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN,15-Nov-14
91997,FLY AVIATION TRAVEL (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-19
88529,FLY BANO RECRUITING (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF,30-Oct-15
87115,FLY BURAQ INTERNATIONAL TRAVELS & TOURS (PVT.) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO.,28-Oct-19
60915,FLY BY US TRAVEL (PVT.) LIMITED,Lahore,Private Companies,FAISAL IQBAL KHAWAJA,31-Oct-08
13429,FLY COMFORTS (PRIVATE) LIMITED,Karachi,Private Companies,HAFIZ-UL-RAHMAN KHAN,31-Dec-98
123247,FLY DESIRE TRAVELS AND TOURS (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN KAMAL,31-Oct-19
98124,FLY DESTINATIONS (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,31-Oct-16
102966,FLY GLOBAL WINGS (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO,31-Oct-19
20299,FLY HOME (PRIVATE) LIMITED,Islamabad,Private Companies,SIDDIQI ASSOCIATES,31-Jul-91
123363,FLY JANNAH TRAVELS & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,28-Oct-19
78857,FLY LINKS TRAVELS (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,28-Oct-19
109416,FLY MADINA AIR INTERNATIONAL (PRIVATE) LIMITED,Multan,Private Companies,WAQAS AND COMPANY,29-Oct-18
122445,FLY MAKKAH INTERNATIONAL (PRIVATE) LIMITED,Multan,Private Companies,A Shahbaz and Co Chartered Accountants,28-Oct-19
108235,FLY MASHRIQ (PRIVATE) LIMITED,Karachi,Private Companies,SAUD ANSARI SAFDAR AND CO,16-May-17
76790,FLY MASTERS (PVT.) LIMITED,Islamabad,Private Companies,TARIQ MUSTAFA RAMZAN AND CO,15-Aug-11
94788,FLY ME TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,SHAHID HABIB AND CO.,28-Oct-18
142745,FLY MOON TRAVEL & TOURS (PRIVATE) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,25-Nov-19
110993,FLY PACIFICO TRAVEL & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,Maqbool Haroon Shahid Safdar and Co.,24-Aug-17
83268,FLY PAKISTAN AIR (PVT.) LIMITED,Karachi,Private Companies,MAQSOOD AND COMPANY,10-Apr-13
90233,FLY PETRO (PVT.) LIMITED,Lahore,Private Companies,Azim and Co,27-Oct-18
89319,FLY SMART INTERNATIONAL (PVT.) LIMITED,Faisalabad,Private Companies,NADEEM ANWAR,28-Oct-18
106683,FLY TEAM TRAVEL & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-19
73055,FLY TRAVEL CHANNEL (PVT.) LIMITED,Lahore,Private Companies,MUDASSAR EHTISHAM AND CO,28-Oct-19
89032,FLY UNI (PVT.) LIMITED,Multan,Private Companies,TALAT MEHBOOB PROP TALAT MEHBOOB AND CO,28-Oct-19
89028,FLY UNI TRAVELS & TOURS (PVT.) LIMITED,Faisalabad,Private Companies,TALAT MEHBOOB PROP TALAT MEHBOOB AND CO,28-Oct-19
121311,FLY WITH ALBARAKA (PRIVATE) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO,31-Aug-19
82435,FLY WITH FRONT LINE (PVT.) LIMITED,Lahore,Private Companies,IQBAL ASSOCIATES,28-Oct-19
97784,FLY WITH TRUST TRAVELS & TOURS (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN AND CO,25-Oct-19
90230,FLY WORLD AVIATION SERVICES (PVT.) LIMITED,Peshawar,Private Companies,M ASIF JAMIL AND CO CHARTERED ACCOUNTANT,17-Oct-14
104810,FLY WORLD CONSULTANTS (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND CO,31-Oct-17
91426,FLY XTECY (PVT.) LIMITED,Lahore,Private Companies,AQAI ASSOCIATES,12-Jan-15
90904,FLYDAILY TRAVEL & TOURS (PRIVATE) LIMITED,Lahore,Private Companies,Faisal Sharif and Co CAs,28-Oct-19
54513,FLYER INTERNATIONAL TRAVEL AGENCY (PRIVATE) LIMITED,Karachi,Private Companies,CLARKSON HYDE SAUD ANSARI,28-Oct-19
7037,FLYERS INTERNATIONAL AVIATION SPECIALISTS AND CONSULTANTS ( PRIVATE ) LIMITED,Lahore,Private Companies,SHEIKH AND CO. CA,24-Dec-97
96895,FLYERS PETROLEUM (PVT.) LIMITED,Multan,Private Companies,WASEEM AND COMPANY,15-Oct-16
45049,FLYERS TRAVELS (PVT.) LIMITED,Karachi,Private Companies,AVAIS HYDER ZAMAN RIZWANI (LHR),25-Mar-03
96465,FLYEX TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO.,28-Oct-19
93964,FLYING BATS (PVT.) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO,31-Oct-16
17934,FLYING BOARD & PAPER PRODUCTS LIMITED,Lahore,Public Unlisted Companies,JUNAIDY SHOAIB ASAD,28-Oct-19
